,title,salary,from_date
6018,Senior Engineer,76851,2001-10-20
6019,Senior Engineer,40000,1989-10-13
6020,Senior Engineer,43732,1990-10-13
6021,Senior Engineer,44455,1991-10-13
6022,Senior Engineer,44550,1992-10-12
6023,Senior Engineer,45776,1993-10-12
6024,Senior Engineer,45801,1994-10-12
6025,Senior Engineer,46624,1995-10-12
6026,Senior Engineer,49370,1996-10-11
6027,Senior Engineer,50947,1997-10-11
6028,Senior Engineer,50974,1998-10-11
6029,Senior Engineer,54330,1999-10-11
6030,Senior Engineer,56688,2000-10-10
6031,Senior Engineer,57308,2001-10-10
6032,Senior Engineer,59646,1986-03-30
6033,Senior Engineer,61142,1987-03-30
6034,Senior Engineer,64518,1988-03-29
6035,Senior Engineer,68375,1989-03-29
6036,Senior Engineer,70282,1990-03-29
6037,Senior Engineer,70371,1991-03-29
6038,Senior Engineer,73757,1992-03-28
6039,Senior Engineer,77889,1993-03-28
6040,Senior Engineer,81899,1994-03-28
6041,Senior Engineer,81806,1995-03-28
6042,Senior Engineer,83359,1996-03-27
6043,Senior Engineer,86656,1997-03-27
6044,Senior Engineer,90155,1998-03-27
6045,Senior Engineer,91971,1999-03-27
6046,Senior Engineer,91498,2000-03-26
6047,Senior Engineer,91469,2001-03-26
6048,Senior Engineer,95497,2002-03-26
6049,Senior Engineer,44728,1987-02-18
6050,Senior Engineer,45682,1988-02-18
6051,Senior Engineer,45991,1989-02-17
6052,Senior Engineer,47564,1990-02-17
6053,Senior Engineer,48620,1991-02-17
6054,Senior Engineer,53005,1992-02-17
6055,Senior Engineer,52794,1993-02-16
6056,Senior Engineer,55685,1994-02-16
6057,Senior Engineer,56693,1995-02-16
6058,Senior Engineer,61156,1996-02-16
6059,Senior Engineer,65440,1997-02-15
6060,Senior Engineer,68772,1998-02-15
6061,Senior Engineer,72791,1999-02-15
6062,Senior Engineer,72368,2000-02-15
6063,Senior Engineer,72644,2001-02-14
6064,Senior Engineer,76880,2002-02-14
6065,Senior Engineer,52520,1988-09-26
6066,Senior Engineer,52687,1989-09-26
6067,Senior Engineer,55410,1990-09-26
6068,Senior Engineer,58881,1991-09-26
6069,Senior Engineer,59709,1992-09-25
6070,Senior Engineer,62280,1993-09-25
6071,Senior Engineer,64605,1994-09-25
6072,Senior Engineer,66119,1995-09-25
6073,Senior Engineer,70452,1996-09-24
6074,Senior Engineer,73506,1997-09-24
6075,Senior Engineer,77304,1998-09-24
6076,Senior Engineer,80737,1999-09-24
6077,Senior Engineer,84039,2000-09-23
6078,Senior Engineer,86398,2001-09-23
6079,Senior Engineer,53327,1991-06-18
6080,Senior Engineer,52970,1992-06-17
6081,Senior Engineer,56879,1993-06-17
6082,Senior Engineer,61307,1994-06-17
6083,Senior Engineer,63347,1995-06-17
6084,Senior Engineer,63624,1996-06-16
6085,Senior Engineer,65621,1997-06-16
6086,Senior Engineer,67635,1998-06-16
6087,Senior Engineer,71845,1999-06-16
6088,Senior Engineer,74183,2000-06-15
6089,Senior Engineer,75992,2001-06-15
6090,Senior Engineer,77756,2002-06-15
6091,Senior Engineer,40000,1988-05-11
6092,Senior Engineer,39866,1989-05-11
6093,Senior Engineer,39604,1990-05-11
6094,Senior Engineer,40515,1991-05-11
6095,Senior Engineer,41241,1992-05-10
6096,Senior Engineer,43283,1993-05-10
6097,Senior Engineer,43327,1994-05-10
6098,Senior Engineer,43569,1995-05-10
6099,Senior Engineer,47303,1996-05-09
6100,Senior Engineer,49595,1997-05-09
6101,Senior Engineer,51555,1998-05-09
6102,Senior Engineer,51196,1999-05-09
6103,Senior Engineer,50776,2000-05-08
6104,Senior Engineer,53878,2001-05-08
6105,Senior Engineer,57324,2002-05-08
6106,Senior Engineer,57164,1987-08-09
6107,Senior Engineer,61604,1988-08-08
6108,Senior Engineer,63931,1989-08-08
6109,Senior Engineer,67131,1990-08-08
6110,Senior Engineer,67656,1991-08-08
6111,Senior Engineer,72149,1992-08-07
6112,Senior Engineer,71830,1993-08-07
6113,Senior Engineer,75377,1994-08-07
6114,Senior Engineer,77964,1995-08-07
6115,Senior Engineer,42624,1993-02-26
6116,Senior Engineer,45819,1994-02-26
6117,Senior Engineer,48720,1995-02-26
6118,Senior Engineer,51061,1996-02-26
6119,Senior Engineer,53322,1997-02-25
6120,Senior Engineer,57589,1998-02-25
6121,Senior Engineer,59141,1999-02-25
6122,Senior Engineer,59715,2000-02-25
6123,Senior Engineer,62616,2001-02-24
6124,Senior Engineer,63310,2002-02-24
6125,Senior Engineer,40000,1991-09-23
6126,Senior Engineer,41314,1992-09-22
6127,Senior Engineer,45547,1993-09-22
6128,Senior Engineer,47598,1994-09-22
6129,Senior Engineer,48010,1995-09-22
6130,Senior Engineer,47689,1996-09-21
6131,Senior Engineer,48819,1997-09-21
6132,Senior Engineer,52391,1998-09-21
6133,Senior Engineer,56547,1999-09-21
6134,Senior Engineer,59418,2000-09-20
6135,Senior Engineer,62974,2001-09-20
6136,Senior Engineer,40000,1989-03-19
6137,Senior Engineer,43610,1990-03-19
6138,Senior Engineer,45547,1991-03-19
6139,Senior Engineer,49570,1992-03-18
6140,Senior Engineer,54016,1993-03-18
6141,Senior Engineer,56681,1994-03-18
6142,Senior Engineer,59374,1995-03-18
6143,Senior Engineer,63355,1996-03-17
6144,Senior Engineer,66474,1997-03-17
6145,Senior Engineer,70294,1998-03-17
6146,Senior Engineer,72138,1999-03-17
6147,Senior Engineer,74827,2000-03-16
6148,Senior Engineer,75492,2001-03-16
6149,Senior Engineer,75223,2002-03-16
6150,Senior Engineer,50087,1994-10-20
6151,Senior Engineer,51242,1995-10-20
6152,Senior Engineer,51179,1996-10-19
6153,Senior Engineer,53996,1997-10-19
6154,Senior Engineer,58050,1998-10-19
6155,Senior Engineer,59429,1999-10-19
6156,Senior Engineer,59405,2000-10-18
6157,Senior Engineer,61876,2001-10-18
6158,Senior Engineer,41183,1997-05-12
6159,Senior Engineer,43577,1998-05-12
6160,Senior Engineer,43930,1999-05-12
6161,Senior Engineer,43681,2000-05-11
6162,Senior Engineer,47046,2001-05-11
6163,Senior Engineer,47373,2002-05-11
6164,Senior Engineer,54238,1985-02-24
6165,Senior Engineer,58452,1986-02-24
6166,Senior Engineer,58161,1987-02-24
6167,Senior Engineer,59009,1988-02-24
6168,Senior Engineer,60895,1989-02-23
6169,Senior Engineer,64065,1990-02-23
6170,Senior Engineer,65757,1991-02-23
6171,Senior Engineer,67262,1992-02-23
6172,Senior Engineer,70847,1993-02-22
6173,Senior Engineer,71042,1994-02-22
6174,Senior Engineer,71422,1995-02-22
6175,Senior Engineer,74017,1996-02-22
6176,Senior Engineer,77920,1997-02-21
6177,Senior Engineer,81691,1998-02-21
6178,Senior Engineer,84722,1999-02-21
6179,Senior Engineer,89205,2000-02-21
6180,Senior Engineer,90439,2001-02-20
6181,Senior Engineer,94144,2002-02-20
6182,Senior Engineer,47190,1991-01-02
6183,Senior Engineer,51390,1992-01-02
6184,Senior Engineer,53291,1993-01-01
6185,Senior Engineer,55841,1994-01-01
6186,Senior Engineer,55633,1995-01-01
6187,Senior Engineer,58450,1996-01-01
6188,Senior Engineer,61718,1996-12-31
6189,Senior Engineer,65037,1997-12-31
6190,Senior Engineer,65772,1998-12-31
6191,Senior Engineer,65311,1999-12-31
6192,Senior Engineer,68396,2000-12-30
6193,Senior Engineer,69740,2001-12-30
6194,Senior Engineer,40000,1988-08-27
6195,Senior Engineer,40713,1989-08-27
6196,Senior Engineer,44232,1990-08-27
6197,Senior Engineer,48211,1991-08-27
6198,Senior Engineer,52018,1992-08-26
6199,Senior Engineer,52686,1993-08-26
6200,Senior Engineer,56000,1994-08-26
6201,Senior Engineer,60486,1995-08-26
6202,Senior Engineer,64555,1996-08-25
6203,Senior Engineer,66395,1997-08-25
6204,Senior Engineer,66929,1998-08-25
6205,Senior Engineer,71032,1999-08-25
6206,Senior Engineer,71236,2000-08-24
6207,Senior Engineer,72576,2001-08-24
6208,Senior Engineer,40000,1992-03-22
6209,Senior Engineer,42476,1993-03-22
6210,Senior Engineer,44342,1994-03-22
6211,Senior Engineer,46576,1995-03-22
6212,Senior Engineer,46577,1996-03-21
6213,Senior Engineer,47538,1997-03-21
6214,Senior Engineer,48435,1998-03-21
6215,Senior Engineer,52613,1999-03-21
6216,Senior Engineer,54797,2000-03-20
6217,Senior Engineer,58498,2001-03-20
6218,Senior Engineer,61317,2002-03-20
6219,Senior Engineer,46240,1989-04-04
6220,Senior Engineer,48558,1990-04-04
6221,Senior Engineer,48365,1991-04-03
6222,Senior Engineer,48835,1992-04-02
6223,Senior Engineer,51745,1993-04-02
6224,Senior Engineer,54865,1994-04-02
6225,Senior Engineer,57400,1995-04-03
6226,Senior Engineer,57318,1996-04-01
6227,Senior Engineer,57103,1997-04-01
6228,Senior Engineer,59577,1998-04-01
6229,Senior Engineer,60788,1999-04-01
6230,Senior Engineer,62790,2000-03-31
6231,Senior Engineer,62587,2001-03-31
6232,Senior Engineer,64209,2002-03-31
6233,Senior Engineer,61845,1989-04-20
6234,Senior Engineer,63064,1990-04-20
6235,Senior Engineer,66182,1991-04-20
6236,Senior Engineer,66248,1992-04-19
6237,Senior Engineer,65943,1993-04-19
6238,Senior Engineer,69886,1994-04-19
6239,Senior Engineer,71349,1995-04-19
6240,Senior Engineer,74449,1996-04-18
6241,Senior Engineer,76757,1997-04-18
6242,Senior Engineer,78171,1998-04-18
6243,Senior Engineer,79663,1999-04-18
6244,Senior Engineer,79295,2000-04-17
6245,Senior Engineer,81037,2001-04-17
6246,Senior Engineer,80678,2002-04-17
6247,Senior Engineer,70403,1991-08-24
6248,Senior Engineer,74535,1992-08-23
6249,Senior Engineer,78497,1993-08-23
6250,Senior Engineer,80506,1994-08-23
6251,Senior Engineer,83059,1995-08-23
6252,Senior Engineer,86434,1996-08-22
6253,Senior Engineer,86865,1997-08-22
6254,Senior Engineer,91258,1998-08-22
6255,Senior Engineer,94735,1999-08-22
6256,Senior Engineer,97681,2000-08-21
6257,Senior Engineer,101179,2001-08-21
6258,Senior Engineer,55379,1994-04-07
6259,Senior Engineer,59429,1995-04-07
6260,Senior Engineer,62891,1996-04-05
6261,Senior Engineer,65044,1997-04-05
6262,Senior Engineer,68432,1998-04-06
6263,Senior Engineer,68556,1999-04-06
6264,Senior Engineer,71438,2000-04-05
6265,Senior Engineer,72058,2001-04-05
6266,Senior Engineer,74603,2002-04-04
6267,Senior Engineer,43381,1985-11-09
6268,Senior Engineer,47531,1986-11-09
6269,Senior Engineer,49167,1987-11-09
6270,Senior Engineer,53609,1988-11-08
6271,Senior Engineer,54024,1989-11-08
6272,Senior Engineer,57974,1990-11-08
6273,Senior Engineer,60705,1991-11-08
6274,Senior Engineer,60935,1992-11-07
6275,Senior Engineer,64971,1993-11-07
6276,Senior Engineer,64709,1994-11-07
6277,Senior Engineer,65269,1995-11-07
6278,Senior Engineer,65024,1996-11-06
6279,Senior Engineer,65620,1997-11-06
6280,Senior Engineer,67420,1998-11-06
6281,Senior Engineer,69119,1999-11-06
6282,Senior Engineer,70468,2000-11-05
6283,Senior Engineer,73422,2001-11-05
6284,Senior Engineer,53170,1990-06-15
6285,Senior Engineer,55981,1991-06-15
6286,Senior Engineer,58478,1992-06-14
6287,Senior Engineer,61596,1993-06-14
6288,Senior Engineer,61103,1994-06-14
6289,Senior Engineer,61665,1995-06-14
6290,Senior Engineer,62261,1996-06-13
6291,Senior Engineer,66068,1997-06-13
6292,Senior Engineer,68640,1998-06-13
6293,Senior Engineer,68522,1999-06-13
6294,Senior Engineer,68380,2000-06-12
6295,Senior Engineer,69033,2001-06-12
6296,Senior Engineer,70806,2002-06-12
6297,Senior Engineer,53387,1994-10-04
6298,Senior Engineer,57539,1995-10-04
6299,Senior Engineer,59339,1996-10-03
6300,Senior Engineer,60921,1997-10-03
6301,Senior Engineer,65313,1998-10-03
6302,Senior Engineer,66708,1999-10-03
6303,Senior Engineer,67212,2000-10-02
6304,Senior Engineer,66766,2001-10-02
6305,Senior Engineer,40000,1989-05-09
6306,Senior Engineer,43687,1990-05-09
6307,Senior Engineer,45895,1991-05-09
6308,Senior Engineer,49689,1992-05-08
6309,Senior Engineer,51483,1993-05-08
6310,Senior Engineer,52019,1994-05-08
6311,Senior Engineer,51831,1995-05-08
6312,Senior Engineer,53984,1996-05-07
6313,Senior Engineer,56927,1997-05-07
6314,Senior Engineer,59178,1998-05-07
6315,Senior Engineer,61545,1999-05-07
6316,Senior Engineer,63786,2000-05-06
6317,Senior Engineer,66131,2001-05-06
6318,Senior Engineer,70203,2002-05-06
6319,Senior Engineer,40000,1990-11-30
6320,Senior Engineer,43337,1991-11-30
6321,Senior Engineer,46907,1992-11-29
6322,Senior Engineer,47861,1993-11-29
6323,Senior Engineer,50650,1994-11-29
6324,Senior Engineer,50700,1995-11-29
6325,Senior Engineer,50740,1996-11-28
6326,Senior Engineer,50629,1997-11-28
6327,Senior Engineer,50407,1998-11-28
6328,Senior Engineer,50047,1999-11-28
6329,Senior Engineer,52318,2000-11-27
6330,Senior Engineer,54818,2001-11-27
6331,Senior Engineer,41545,1988-09-15
6332,Senior Engineer,42712,1989-09-15
6333,Senior Engineer,44854,1990-09-15
6334,Senior Engineer,48793,1991-09-15
6335,Senior Engineer,52596,1992-09-14
6336,Senior Engineer,56440,1993-09-14
6337,Senior Engineer,59460,1994-09-14
6338,Senior Engineer,59633,1995-09-14
6339,Senior Engineer,60415,1996-09-13
6340,Senior Engineer,64192,1997-09-13
6341,Senior Engineer,66283,1998-09-13
6342,Senior Engineer,68364,1999-09-13
6343,Senior Engineer,72764,2000-09-12
6344,Senior Engineer,40000,1996-12-22
6345,Senior Engineer,40211,1997-12-22
6346,Senior Engineer,41618,1998-12-22
6347,Senior Engineer,43286,1999-12-22
6348,Senior Engineer,43019,2000-12-21
6349,Senior Engineer,47113,2001-12-21
6350,Senior Engineer,46092,1992-01-12
6351,Senior Engineer,48218,1993-01-11
6352,Senior Engineer,49578,1994-01-11
6353,Senior Engineer,51222,1995-01-11
6354,Senior Engineer,51055,1996-01-11
6355,Senior Engineer,55171,1997-01-10
6356,Senior Engineer,59401,1998-01-10
6357,Senior Engineer,59687,1999-01-10
6358,Senior Engineer,63501,2000-01-10
6359,Senior Engineer,66417,2001-01-09
6360,Senior Engineer,66778,2002-01-09
6361,Senior Engineer,44127,1994-03-07
6362,Senior Engineer,44079,1995-03-07
6363,Senior Engineer,45359,1996-03-06
6364,Senior Engineer,48743,1997-03-06
6365,Senior Engineer,50413,1998-03-06
6366,Senior Engineer,53353,1999-03-06
6367,Senior Engineer,54326,2000-03-05
6368,Senior Engineer,57186,2001-03-05
6369,Senior Engineer,61013,2002-03-05
6370,Senior Engineer,58432,1986-06-19
6371,Senior Engineer,60125,1987-06-19
6372,Senior Engineer,60283,1988-06-18
6373,Senior Engineer,59943,1989-06-18
6374,Senior Engineer,61178,1990-06-18
6375,Senior Engineer,64261,1991-06-18
6376,Senior Engineer,64627,1992-06-17
6377,Senior Engineer,67758,1993-06-17
6378,Senior Engineer,69853,1994-06-17
6379,Senior Engineer,70085,1995-06-17
6380,Senior Engineer,43666,1993-03-20
6381,Senior Engineer,45524,1994-03-20
6382,Senior Engineer,47037,1995-03-20
6383,Senior Engineer,46554,1996-03-19
6384,Senior Engineer,47354,1997-03-19
6385,Senior Engineer,48817,1998-03-19
6386,Senior Engineer,52637,1999-03-19
6387,Senior Engineer,55577,2000-03-18
6388,Senior Engineer,58546,2001-03-18
6389,Senior Engineer,59938,2002-03-18
6390,Senior Engineer,40000,1997-07-02
6391,Senior Engineer,41474,1998-07-02
6392,Senior Engineer,45615,1999-07-02
6393,Senior Engineer,49654,2000-07-01
6394,Senior Engineer,51185,2001-07-01
6395,Senior Engineer,54509,2002-07-01
6396,Senior Engineer,40000,1987-04-07
6397,Senior Engineer,43458,1988-04-06
6398,Senior Engineer,46032,1989-04-06
6399,Senior Engineer,49644,1990-04-06
6400,Senior Engineer,53109,1991-04-05
6401,Senior Engineer,55596,1992-04-04
6402,Senior Engineer,60096,1993-04-05
6403,Senior Engineer,64264,1994-04-05
6404,Senior Engineer,67432,1995-04-05
6405,Senior Engineer,68803,1996-04-03
6406,Senior Engineer,71837,1997-04-03
6407,Senior Engineer,74345,1998-04-03
6408,Senior Engineer,75538,1999-04-03
6409,Senior Engineer,80013,2000-04-03
6410,Senior Engineer,83493,2001-04-03
6411,Senior Engineer,84714,2002-04-02
6412,Senior Engineer,40000,1985-09-15
6413,Senior Engineer,40964,1986-09-15
6414,Senior Engineer,43723,1987-09-15
6415,Senior Engineer,45795,1988-09-14
6416,Senior Engineer,46884,1989-09-14
6417,Senior Engineer,46990,1990-09-14
6418,Senior Engineer,49248,1991-09-14
6419,Senior Engineer,53643,1992-09-13
6420,Senior Engineer,54385,1993-09-13
6421,Senior Engineer,58140,1994-09-13
6422,Senior Engineer,59984,1995-09-13
6423,Senior Engineer,63765,1996-09-12
6424,Senior Engineer,64831,1997-09-12
6425,Senior Engineer,64415,1998-09-12
6426,Senior Engineer,67076,1999-09-12
6427,Senior Engineer,70225,2000-09-11
6428,Senior Engineer,73349,2001-09-11
6429,Senior Engineer,64875,1991-12-16
6430,Senior Engineer,64878,1992-12-15
6431,Senior Engineer,65530,1993-12-15
6432,Senior Engineer,68820,1994-12-15
6433,Senior Engineer,68868,1995-12-15
6434,Senior Engineer,69093,1996-12-14
6435,Senior Engineer,72740,1997-12-14
6436,Senior Engineer,73536,1998-12-14
6437,Senior Engineer,76389,1999-12-14
6438,Senior Engineer,78608,2000-12-13
6439,Senior Engineer,79928,2001-12-13
6440,Senior Engineer,40000,1987-10-27
6441,Senior Engineer,40166,1988-10-26
6442,Senior Engineer,43359,1989-10-26
6443,Senior Engineer,46221,1990-10-26
6444,Senior Engineer,48220,1991-10-26
6445,Senior Engineer,49942,1992-10-25
6446,Senior Engineer,51784,1993-10-25
6447,Senior Engineer,55538,1994-10-25
6448,Senior Engineer,57819,1995-10-25
6449,Senior Engineer,57542,1996-10-24
6450,Senior Engineer,58387,1997-10-24
6451,Senior Engineer,62785,1998-10-24
6452,Senior Engineer,63007,1999-10-24
6453,Senior Engineer,66351,2000-10-23
6454,Senior Engineer,66326,2001-10-23
6455,Senior Engineer,40509,1991-04-25
6456,Senior Engineer,44706,1992-04-24
6457,Senior Engineer,48264,1993-04-24
6458,Senior Engineer,48005,1994-04-24
6459,Senior Engineer,49253,1995-04-24
6460,Senior Engineer,52082,1996-04-23
6461,Senior Engineer,53415,1997-04-23
6462,Senior Engineer,53449,1998-04-23
6463,Senior Engineer,55881,1999-04-23
6464,Senior Engineer,58739,2000-04-22
6465,Senior Engineer,62432,2001-04-22
6466,Senior Engineer,63576,2002-04-22
6467,Senior Engineer,40000,1992-11-29
6468,Senior Engineer,44174,1993-11-29
6469,Senior Engineer,47956,1994-11-29
6470,Senior Engineer,49289,1995-11-29
6471,Senior Engineer,51461,1996-11-28
6472,Senior Engineer,55303,1997-11-28
6473,Senior Engineer,59632,1998-11-28
6474,Senior Engineer,59450,1999-11-28
6475,Senior Engineer,63539,2000-11-27
6476,Senior Engineer,65346,2001-11-27
6477,Senior Engineer,40000,1988-11-15
6478,Senior Engineer,40464,1989-11-15
6479,Senior Engineer,43342,1990-11-15
6480,Senior Engineer,45457,1991-11-15
6481,Senior Engineer,47178,1992-11-14
6482,Senior Engineer,51243,1993-11-14
6483,Senior Engineer,53608,1994-11-14
6484,Senior Engineer,54696,1995-11-14
6485,Senior Engineer,56208,1996-11-13
6486,Senior Engineer,57905,1997-11-13
6487,Senior Engineer,60346,1998-11-13
6488,Senior Engineer,64784,1999-11-13
6489,Senior Engineer,65909,2000-11-12
6490,Senior Engineer,68946,2001-11-12
6491,Senior Engineer,40000,1992-12-28
6492,Senior Engineer,41350,1993-12-28
6493,Senior Engineer,45706,1994-12-28
6494,Senior Engineer,47838,1995-12-28
6495,Senior Engineer,50711,1996-12-27
6496,Senior Engineer,52878,1997-12-27
6497,Senior Engineer,54567,1998-12-27
6498,Senior Engineer,54737,1999-12-27
6499,Senior Engineer,54778,2000-12-26
6500,Senior Engineer,58196,2001-12-26
6501,Senior Engineer,49009,1987-09-11
6502,Senior Engineer,50691,1988-09-10
6503,Senior Engineer,51904,1989-09-10
6504,Senior Engineer,53920,1990-09-10
6505,Senior Engineer,55452,1991-09-10
6506,Senior Engineer,57144,1992-09-09
6507,Senior Engineer,61255,1993-09-09
6508,Senior Engineer,61505,1994-09-09
6509,Senior Engineer,63548,1995-09-09
6510,Senior Engineer,64308,1996-09-08
6511,Senior Engineer,64091,1997-09-08
6512,Senior Engineer,66638,1998-09-08
6513,Senior Engineer,66819,1999-09-08
6514,Senior Engineer,70270,2000-09-07
6515,Senior Engineer,72282,2001-09-07
6516,Senior Engineer,40000,1994-07-14
6517,Senior Engineer,43480,1995-07-14
6518,Senior Engineer,46069,1996-07-13
6519,Senior Engineer,46178,1997-07-13
6520,Senior Engineer,49889,1998-07-13
6521,Senior Engineer,52103,1999-07-13
6522,Senior Engineer,52682,2000-07-12
6523,Senior Engineer,57081,2001-07-12
6524,Senior Engineer,61071,2002-07-12
6525,Senior Engineer,40000,1990-01-10
6526,Senior Engineer,40828,1991-01-10
6527,Senior Engineer,44585,1992-01-10
6528,Senior Engineer,44720,1993-01-09
6529,Senior Engineer,47908,1994-01-09
6530,Senior Engineer,51170,1995-01-09
6531,Senior Engineer,54913,1996-01-09
6532,Senior Engineer,54500,1997-01-08
6533,Senior Engineer,56609,1998-01-08
6534,Senior Engineer,60572,1999-01-08
6535,Senior Engineer,62286,2000-01-08
